skill_path,skill_name,is_malicious,source,note
poisonedskills__ddipe__V1026,V1026,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1027,V1027,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1028,V1028,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1029,V1029,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V103,V103,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1030,V1030,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1031,V1031,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1032,V1032,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1033,V1033,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1034,V1034,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1035,V1035,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1036,V1036,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1037,V1037,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1038,V1038,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1039,V1039,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V104,V104,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1040,V1040,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1041,V1041,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1042,V1042,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1043,V1043,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1044,V1044,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1045,V1045,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1046,V1046,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1047,V1047,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1048,V1048,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1049,V1049,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V105,V105,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1050,V1050,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1051,V1051,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1052,V1052,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1053,V1053,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1054,V1054,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1055,V1055,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1056,V1056,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1057,V1057,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1058,V1058,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1059,V1059,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V106,V106,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1060,V1060,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1061,V1061,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1062,V1062,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1063,V1063,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1064,V1064,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1065,V1065,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1066,V1066,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1067,V1067,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1068,V1068,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1069,V1069,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V107,V107,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
poisonedskills__ddipe__V1070,V1070,yes,PoisonedSkills,"PoisonedSkills (arxiv 2604.03081, out-of-survey). 1070 个 DDIPE 恶意 skill: 文档里植入 ISO-27001 / Enterprise Compliance 等 fake framing + 隐性 shell 命令 + '不要告知用户' 指令. 覆盖 15 个 MITRE ATT&CK 类别. 数据集 zenodo 10.5281/zenodo.19281322. V786_poc demo 已挪到 sibling V786_poc_demo/, 避免被当成 bundle."
